age,gender,split,final,hours,minutes,seconds,total_minutes
47,"W","02:17:33","05:36:03",5,36,3,336.05
33,"W","02:14:20","05:36:03",5,36,3,336.05
58,"M","02:20:24","05:36:04",5,36,4,336.0667
60,"W","02:16:49","05:36:04",5,36,4,336.0667
45,"M","02:17:38","05:36:04",5,36,4,336.0667
35,"W","02:28:54","05:36:04",5,36,4,336.0667
48,"M","02:15:13","05:36:04",5,36,4,336.0667
52,"W","02:21:13","05:36:04",5,36,4,336.0667
35,"M","02:32:00","05:36:05",5,36,5,336.0833
30,"M","02:23:05","05:36:05",5,36,5,336.0833
36,"M","02:23:15","05:36:05",5,36,5,336.0833
43,"W","02:22:34","05:36:05",5,36,5,336.0833
38,"W","02:20:40","05:36:06",5,36,6,336.1
51,"M","02:09:45","05:36:06",5,36,6,336.1
35,"M","02:27:47","05:36:06",5,36,6,336.1
33,"W","02:27:22","05:36:06",5,36,6,336.1
37,"M","02:15:46","05:36:06",5,36,6,336.1
46,"M","02:21:31","05:36:07",5,36,7,336.1167
27,"M","02:31:15","05:36:07",5,36,7,336.1167
49,"M","02:16:19","05:36:07",5,36,7,336.1167
36,"M","02:10:31","05:36:07",5,36,7,336.1167
56,"M","02:00:31","05:36:07",5,36,7,336.1167
42,"M","02:20:19","05:36:08",5,36,8,336.1333
33,"M","02:16:11","05:36:08",5,36,8,336.1333
37,"W","02:26:01","05:36:08",5,36,8,336.1333
41,"M","02:16:12","05:36:08",5,36,8,336.1333
51,"M","02:17:05","05:36:09",5,36,9,336.15
52,"M","02:17:50","05:36:09",5,36,9,336.15
44,"M","02:13:40","05:36:09",5,36,9,336.15
48,"M","02:23:04","05:36:09",5,36,9,336.15
37,"W","02:18:18","05:36:09",5,36,9,336.15
40,"M","02:19:20","05:36:09",5,36,9,336.15
41,"W","02:04:37","05:36:09",5,36,9,336.15
56,"M","02:24:11","05:36:09",5,36,9,336.15
26,"M","02:19:36","05:36:09",5,36,9,336.15
29,"W","02:20:12","05:36:10",5,36,10,336.1667
30,"M","02:29:59","05:36:11",5,36,11,336.1833
37,"M","02:24:12","05:36:11",5,36,11,336.1833
51,"W","02:21:04","05:36:12",5,36,12,336.2
43,"M","02:13:37","05:36:12",5,36,12,336.2
27,"W","02:27:42","05:36:12",5,36,12,336.2
39,"M","02:15:50","05:36:12",5,36,12,336.2
50,"M","02:28:22","05:36:13",5,36,13,336.2167
50,"M","02:08:53","05:36:13",5,36,13,336.2167
41,"W","02:21:35","05:36:13",5,36,13,336.2167
30,"W","02:19:44","05:36:13",5,36,13,336.2167
46,"M","02:17:26","05:36:14",5,36,14,336.2333
55,"M","02:13:58","05:36:14",5,36,14,336.2333
58,"M","02:18:49","05:36:14",5,36,14,336.2333
58,"M","02:16:08","05:36:15",5,36,15,336.25
50,"M","02:18:37","05:36:15",5,36,15,336.25
32,"W","02:22:03","05:36:16",5,36,16,336.2667
51,"W","02:30:21","05:36:16",5,36,16,336.2667
38,"W","02:20:03","05:36:17",5,36,17,336.2833
45,"M","02:07:28","05:36:17",5,36,17,336.2833
38,"M","02:21:14","05:36:17",5,36,17,336.2833
43,"M","02:04:39","05:36:17",5,36,17,336.2833
35,"W","02:18:21","05:36:17",5,36,17,336.2833
27,"M","02:17:52","05:36:17",5,36,17,336.2833
32,"M","02:14:48","05:36:18",5,36,18,336.3
40,"W","02:22:05","05:36:18",5,36,18,336.3
59,"M","02:17:04","05:36:18",5,36,18,336.3
45,"W","02:23:57","05:36:18",5,36,18,336.3
33,"W","02:15:37","05:36:19",5,36,19,336.3167
50,"M","02:17:50","05:36:20",5,36,20,336.3333
29,"M","02:22:26","05:36:20",5,36,20,336.3333
24,"W","02:06:34","05:36:20",5,36,20,336.3333
39,"W","02:07:09","05:36:20",5,36,20,336.3333
28,"M","02:22:09","05:36:20",5,36,20,336.3333
57,"M","02:18:23","05:36:21",5,36,21,336.35
46,"M","02:16:34","05:36:21",5,36,21,336.35
49,"W","02:23:47","05:36:22",5,36,22,336.3667
44,"W","02:17:09","05:36:22",5,36,22,336.3667
42,"M","02:21:13","05:36:22",5,36,22,336.3667
41,"M","02:13:22","05:36:22",5,36,22,336.3667
50,"M","02:12:26","05:36:22",5,36,22,336.3667
36,"M","02:17:37","05:36:22",5,36,22,336.3667
41,"M","02:20:43","05:36:22",5,36,22,336.3667
30,"M","02:15:21","05:36:23",5,36,23,336.3833
41,"M","02:16:14","05:36:24",5,36,24,336.4
44,"W","02:17:51","05:36:24",5,36,24,336.4
42,"W","02:19:19","05:36:24",5,36,24,336.4
45,"W","02:17:50","05:36:24",5,36,24,336.4
54,"M","02:21:03","05:36:24",5,36,24,336.4
43,"W","02:15:49","05:36:25",5,36,25,336.4167
51,"W","02:10:50","05:36:25",5,36,25,336.4167
25,"M","02:00:01","05:36:25",5,36,25,336.4167
43,"M","02:21:53","05:36:26",5,36,26,336.4333
31,"M","02:20:41","05:36:26",5,36,26,336.4333
42,"M","02:18:57","05:36:26",5,36,26,336.4333
23,"W","02:17:16","05:36:27",5,36,27,336.45
40,"M","02:16:43","05:36:28",5,36,28,336.4667
41,"M","02:14:51","05:36:28",5,36,28,336.4667
50,"M","02:22:52","05:36:28",5,36,28,336.4667
67,"M","02:25:27","05:36:28",5,36,28,336.4667
49,"M","02:22:14","05:36:28",5,36,28,336.4667
44,"M","02:17:47","05:36:29",5,36,29,336.4833
55,"M","02:21:28","05:36:29",5,36,29,336.4833
40,"M","02:11:03","05:36:29",5,36,29,336.4833
32,"W","02:17:10","05:36:29",5,36,29,336.4833
38,"W","02:18:48","05:36:29",5,36,29,336.4833
32,"M","02:14:59","05:36:30",5,36,30,336.5
44,"W","02:20:42","05:36:30",5,36,30,336.5
48,"M","02:12:17","05:36:30",5,36,30,336.5
32,"W","02:20:33","05:36:30",5,36,30,336.5
35,"W","02:15:43","05:36:31",5,36,31,336.5167
26,"W","02:22:27","05:36:31",5,36,31,336.5167
49,"W","02:16:37","05:36:31",5,36,31,336.5167
52,"M","02:08:15","05:36:32",5,36,32,336.5333
37,"W","02:27:56","05:36:32",5,36,32,336.5333
53,"W","02:14:26","05:36:32",5,36,32,336.5333
61,"M","02:16:53","05:36:32",5,36,32,336.5333
58,"M","02:23:40","05:36:33",5,36,33,336.55
57,"W","02:17:41","05:36:33",5,36,33,336.55
77,"M","02:26:29","05:36:33",5,36,33,336.55
31,"W","02:26:30","05:36:34",5,36,34,336.5667
56,"M","02:13:01","05:36:34",5,36,34,336.5667
31,"W","02:18:20","05:36:35",5,36,35,336.5833
28,"W","02:24:47","05:36:35",5,36,35,336.5833
51,"W","02:28:21","05:36:35",5,36,35,336.5833
56,"M","02:15:54","05:36:35",5,36,35,336.5833
39,"W","02:14:27","05:36:35",5,36,35,336.5833
32,"W","02:25:50","05:36:35",5,36,35,336.5833
37,"W","02:12:48","05:36:35",5,36,35,336.5833
23,"M","02:18:58","05:36:36",5,36,36,336.6
39,"W","02:21:52","05:36:36",5,36,36,336.6
22,"M","02:16:28","05:36:36",5,36,36,336.6
27,"W","02:19:38","05:36:36",5,36,36,336.6
60,"M","02:34:42","05:36:36",5,36,36,336.6
49,"M","02:17:32","05:36:37",5,36,37,336.6167
48,"M","02:21:23","05:36:37",5,36,37,336.6167
43,"M","02:25:31","05:36:38",5,36,38,336.6333
49,"W","02:13:29","05:36:38",5,36,38,336.6333
18,"M","02:15:24","05:36:38",5,36,38,336.6333
23,"M","02:25:39","05:36:38",5,36,38,336.6333
41,"M","02:14:43","05:36:38",5,36,38,336.6333
45,"M","02:02:11","05:36:39",5,36,39,336.65
41,"M","02:20:43","05:36:39",5,36,39,336.65
42,"M","02:21:19","05:36:39",5,36,39,336.65
31,"W","02:14:19","05:36:40",5,36,40,336.6667
32,"M","02:19:06","05:36:40",5,36,40,336.6667
25,"W","02:20:04","05:36:41",5,36,41,336.6833
33,"M","02:13:11","05:36:41",5,36,41,336.6833
31,"W","02:28:18","05:36:41",5,36,41,336.6833
27,"M","02:17:59","05:36:42",5,36,42,336.7
34,"W","02:28:28","05:36:42",5,36,42,336.7
52,"M","02:29:29","05:36:44",5,36,44,336.7333
42,"W","02:31:13","05:36:44",5,36,44,336.7333
40,"M","02:10:48","05:36:44",5,36,44,336.7333
65,"M","02:23:22","05:36:45",5,36,45,336.75
38,"W","02:15:45","05:36:45",5,36,45,336.75
51,"W","02:17:38","05:36:45",5,36,45,336.75
47,"W","02:22:14","05:36:45",5,36,45,336.75
24,"W","02:22:37","05:36:45",5,36,45,336.75
41,"W","02:29:05","05:36:46",5,36,46,336.7667
28,"W","02:13:26","05:36:46",5,36,46,336.7667
52,"M","02:14:53","05:36:46",5,36,46,336.7667
25,"W","02:11:53","05:36:46",5,36,46,336.7667
66,"M","02:18:19","05:36:46",5,36,46,336.7667
33,"W","02:16:32","05:36:46",5,36,46,336.7667
39,"M","02:21:44","05:36:47",5,36,47,336.7833
43,"M","02:26:05","05:36:47",5,36,47,336.7833
40,"M","02:15:59","05:36:47",5,36,47,336.7833
45,"M","02:15:06","05:36:47",5,36,47,336.7833
50,"M","02:19:45","05:36:48",5,36,48,336.8
40,"M","02:14:13","05:36:48",5,36,48,336.8
41,"M","02:17:18","05:36:48",5,36,48,336.8
65,"M","02:07:07","05:36:48",5,36,48,336.8
42,"W","02:16:25","05:36:48",5,36,48,336.8
45,"W","02:19:45","05:36:48",5,36,48,336.8
24,"W","02:26:40","05:36:49",5,36,49,336.8167
25,"W","02:21:01","05:36:49",5,36,49,336.8167
35,"M","02:24:28","05:36:49",5,36,49,336.8167
38,"M","02:16:56","05:36:50",5,36,50,336.8333
49,"W","02:22:05","05:36:50",5,36,50,336.8333
36,"W","02:13:38","05:36:51",5,36,51,336.85
40,"M","02:09:24","05:36:51",5,36,51,336.85
54,"W","02:27:18","05:36:51",5,36,51,336.85
55,"M","02:25:38","05:36:51",5,36,51,336.85
37,"M","02:16:55","05:36:51",5,36,51,336.85
40,"M","02:28:15","05:36:52",5,36,52,336.8667
28,"W","02:24:42","05:36:52",5,36,52,336.8667
65,"M","02:23:51","05:36:53",5,36,53,336.8833
49,"M","02:20:50","05:36:53",5,36,53,336.8833
34,"W","02:15:59","05:36:53",5,36,53,336.8833
50,"M","02:17:44","05:36:54",5,36,54,336.9
45,"W","02:15:14","05:36:54",5,36,54,336.9
27,"W","02:18:30","05:36:54",5,36,54,336.9
56,"M","02:11:10","05:36:54",5,36,54,336.9
56,"M","02:18:58","05:36:54",5,36,54,336.9
44,"W","02:19:37","05:36:54",5,36,54,336.9
33,"M","02:04:56","05:36:55",5,36,55,336.9167
28,"M","02:10:29","05:36:55",5,36,55,336.9167
45,"M","02:15:20","05:36:56",5,36,56,336.9333
35,"M","02:13:03","05:36:56",5,36,56,336.9333
26,"W","02:24:41","05:36:56",5,36,56,336.9333
35,"W","02:14:43","05:36:56",5,36,56,336.9333
63,"M","02:24:59","05:36:56",5,36,56,336.9333
59,"W","02:28:12","05:36:57",5,36,57,336.95
51,"W","02:35:23","05:36:57",5,36,57,336.95
42,"W","02:17:00","05:36:58",5,36,58,336.9667
31,"W","02:28:03","05:36:58",5,36,58,336.9667
31,"W","02:18:00","05:36:58",5,36,58,336.9667
67,"M","02:14:23","05:36:58",5,36,58,336.9667
67,"M","02:12:52","05:36:59",5,36,59,336.9833
42,"M","02:19:21","05:36:59",5,36,59,336.9833
41,"M","02:10:13","05:36:59",5,36,59,336.9833
69,"W","02:25:18","05:37:00",5,37,0,337
25,"W","02:16:19","05:37:00",5,37,0,337
38,"W","02:21:42","05:37:00",5,37,0,337
38,"W","02:18:01","05:37:00",5,37,0,337
33,"W","02:29:47","05:37:00",5,37,0,337
36,"W","02:17:40","05:37:01",5,37,1,337.0167
35,"M","02:26:42","05:37:01",5,37,1,337.0167
28,"W","02:13:51","05:37:02",5,37,2,337.0333
27,"W","02:13:49","05:37:02",5,37,2,337.0333
53,"W","02:15:10","05:37:02",5,37,2,337.0333
44,"M","02:19:31","05:37:02",5,37,2,337.0333
46,"M","02:23:59","05:37:02",5,37,2,337.0333
42,"M","02:20:48","05:37:02",5,37,2,337.0333
33,"W","02:23:15","05:37:02",5,37,2,337.0333
35,"W","02:17:23","05:37:03",5,37,3,337.05
39,"M","02:20:27","05:37:03",5,37,3,337.05
27,"W","02:30:31","05:37:03",5,37,3,337.05
41,"W","02:25:36","05:37:03",5,37,3,337.05
26,"W","02:19:19","05:37:04",5,37,4,337.0667
30,"W","02:17:12","05:37:04",5,37,4,337.0667
30,"W","02:13:13","05:37:05",5,37,5,337.0833
51,"M","02:12:38","05:37:05",5,37,5,337.0833
42,"M","02:20:02","05:37:06",5,37,6,337.1
51,"M","02:11:22","05:37:06",5,37,6,337.1
35,"M","02:12:30","05:37:07",5,37,7,337.1167
38,"W","02:18:44","05:37:07",5,37,7,337.1167
30,"W","02:25:19","05:37:07",5,37,7,337.1167
32,"M","02:05:07","05:37:07",5,37,7,337.1167
38,"M","02:07:46","05:37:08",5,37,8,337.1333
46,"W","02:21:13","05:37:09",5,37,9,337.15
41,"M","02:10:15","05:37:09",5,37,9,337.15
35,"M","02:14:56","05:37:09",5,37,9,337.15
30,"W","02:23:08","05:37:10",5,37,10,337.1667
50,"W","02:21:47","05:37:11",5,37,11,337.1833
48,"M","02:30:46","05:37:12",5,37,12,337.2
50,"M","02:04:00","05:37:12",5,37,12,337.2
63,"W","02:20:21","05:37:12",5,37,12,337.2
36,"M","02:19:14","05:37:12",5,37,12,337.2
47,"W","02:23:38","05:37:13",5,37,13,337.2167
35,"W","02:20:07","05:37:13",5,37,13,337.2167
33,"M","02:19:04","05:37:13",5,37,13,337.2167
44,"W","02:12:15","05:37:14",5,37,14,337.2333
72,"M","02:14:30","05:37:14",5,37,14,337.2333
38,"M","02:20:27","05:37:15",5,37,15,337.25
43,"M","02:27:50","05:37:15",5,37,15,337.25
36,"W","02:17:03","05:37:15",5,37,15,337.25
50,"M","02:30:24","05:37:16",5,37,16,337.2667
60,"M","02:15:33","05:37:16",5,37,16,337.2667
36,"W","02:36:51","05:37:17",5,37,17,337.2833
52,"W","02:15:18","05:37:18",5,37,18,337.3
30,"W","02:06:29","05:37:18",5,37,18,337.3
32,"W","02:24:36","05:37:19",5,37,19,337.3167
31,"M","02:26:59","05:37:19",5,37,19,337.3167
35,"W","02:16:00","05:37:19",5,37,19,337.3167
33,"W","02:25:13","05:37:19",5,37,19,337.3167
46,"M","02:25:53","05:37:19",5,37,19,337.3167
48,"M","02:17:43","05:37:19",5,37,19,337.3167
49,"M","02:28:24","05:37:20",5,37,20,337.3333
33,"M","02:15:18","05:37:20",5,37,20,337.3333
48,"W","02:25:26","05:37:20",5,37,20,337.3333
31,"M","02:16:39","05:37:20",5,37,20,337.3333
38,"M","02:05:12","05:37:20",5,37,20,337.3333
64,"M","02:21:19","05:37:20",5,37,20,337.3333
44,"W","02:19:12","05:37:21",5,37,21,337.35
18,"M","02:20:05","05:37:21",5,37,21,337.35
46,"W","02:17:13","05:37:21",5,37,21,337.35
41,"W","02:14:33","05:37:21",5,37,21,337.35
47,"M","02:20:24","05:37:21",5,37,21,337.35
56,"W","02:24:48","05:37:21",5,37,21,337.35
39,"W","02:25:00","05:37:21",5,37,21,337.35
51,"M","02:21:20","05:37:23",5,37,23,337.3833
26,"W","02:11:44","05:37:24",5,37,24,337.4
55,"M","02:22:27","05:37:24",5,37,24,337.4
61,"M","02:36:38","05:37:24",5,37,24,337.4
36,"W","02:21:58","05:37:25",5,37,25,337.4167
37,"W","02:20:13","05:37:25",5,37,25,337.4167
37,"W","02:21:51","05:37:25",5,37,25,337.4167
41,"M","02:19:33","05:37:26",5,37,26,337.4333
51,"M","02:09:57","05:37:26",5,37,26,337.4333
55,"M","02:24:23","05:37:26",5,37,26,337.4333
38,"W","02:25:50","05:37:26",5,37,26,337.4333
44,"M","02:10:25","05:37:27",5,37,27,337.45
32,"W","02:26:57","05:37:27",5,37,27,337.45
54,"M","02:37:11","05:37:27",5,37,27,337.45
57,"M","02:20:20","05:37:27",5,37,27,337.45
49,"M","02:21:52","05:37:27",5,37,27,337.45
61,"M","02:10:49","05:37:27",5,37,27,337.45
41,"M","02:11:44","05:37:28",5,37,28,337.4667
44,"W","02:14:13","05:37:28",5,37,28,337.4667
46,"M","02:10:35","05:37:30",5,37,30,337.5
39,"W","02:20:30","05:37:31",5,37,31,337.5167
40,"W","02:09:52","05:37:31",5,37,31,337.5167
29,"M","02:17:24","05:37:31",5,37,31,337.5167
37,"W","02:22:42","05:37:31",5,37,31,337.5167
50,"M","02:16:08","05:37:32",5,37,32,337.5333
65,"M","02:14:40","05:37:33",5,37,33,337.55
42,"M","02:19:16","05:37:33",5,37,33,337.55
55,"M","02:11:35","05:37:34",5,37,34,337.5667
66,"W","02:23:36","05:37:34",5,37,34,337.5667
26,"M","02:07:10","05:37:34",5,37,34,337.5667
39,"M","02:18:39","05:37:34",5,37,34,337.5667
30,"M","02:11:27","05:37:35",5,37,35,337.5833
33,"M","02:09:18","05:37:35",5,37,35,337.5833
27,"M","02:14:13","05:37:36",5,37,36,337.6
50,"W","02:21:50","05:37:36",5,37,36,337.6
44,"M","02:21:25","05:37:36",5,37,36,337.6
43,"M","02:07:28","05:37:36",5,37,36,337.6
41,"W","02:27:37","05:37:37",5,37,37,337.6167
45,"W","02:24:43","05:37:37",5,37,37,337.6167
32,"M","02:15:53","05:37:38",5,37,38,337.6333
52,"M","02:14:50","05:37:38",5,37,38,337.6333
64,"M","02:16:19","05:37:38",5,37,38,337.6333
42,"M","02:20:28","05:37:39",5,37,39,337.65
44,"M","02:22:38","05:37:39",5,37,39,337.65
31,"M","02:25:08","05:37:39",5,37,39,337.65
29,"M","02:08:51","05:37:40",5,37,40,337.6667
39,"W","02:16:01","05:37:40",5,37,40,337.6667
44,"W","02:22:48","05:37:40",5,37,40,337.6667
39,"W","02:26:07","05:37:41",5,37,41,337.6833
38,"M","02:25:41","05:37:41",5,37,41,337.6833
26,"W","02:18:30","05:37:41",5,37,41,337.6833
27,"W","02:24:10","05:37:41",5,37,41,337.6833
40,"W","02:28:21","05:37:41",5,37,41,337.6833
50,"W","02:19:05","05:37:42",5,37,42,337.7
39,"W","02:18:02","05:37:42",5,37,42,337.7
41,"W","02:21:06","05:37:42",5,37,42,337.7
30,"W","02:21:30","05:37:43",5,37,43,337.7167
53,"M","02:16:05","05:37:43",5,37,43,337.7167
30,"W","02:22:27","05:37:43",5,37,43,337.7167
40,"M","02:14:18","05:37:44",5,37,44,337.7333
28,"M","02:17:00","05:37:44",5,37,44,337.7333
55,"W","02:23:04","05:37:44",5,37,44,337.7333
58,"W","02:27:11","05:37:44",5,37,44,337.7333
49,"M","02:15:57","05:37:45",5,37,45,337.75
33,"W","02:16:32","05:37:45",5,37,45,337.75
67,"M","02:24:03","05:37:45",5,37,45,337.75
30,"W","02:18:58","05:37:46",5,37,46,337.7667
30,"M","02:16:55","05:37:46",5,37,46,337.7667
26,"M","02:39:48","05:37:47",5,37,47,337.7833
40,"M","02:13:30","05:37:47",5,37,47,337.7833
29,"W","02:17:53","05:37:47",5,37,47,337.7833
41,"M","02:16:32","05:37:47",5,37,47,337.7833
40,"W","02:19:55","05:37:47",5,37,47,337.7833
31,"W","02:15:20","05:37:48",5,37,48,337.8
25,"M","02:14:56","05:37:49",5,37,49,337.8167
62,"M","02:23:53","05:37:49",5,37,49,337.8167
17,"W","02:13:28","05:37:50",5,37,50,337.8333
49,"M","02:16:50","05:37:50",5,37,50,337.8333
44,"W","02:16:14","05:37:50",5,37,50,337.8333
36,"W","02:23:14","05:37:50",5,37,50,337.8333
51,"M","02:20:30","05:37:51",5,37,51,337.85
32,"W","02:17:58","05:37:52",5,37,52,337.8667
32,"W","02:24:01","05:37:53",5,37,53,337.8833
25,"W","02:10:54","05:37:53",5,37,53,337.8833
45,"W","02:31:33","05:37:53",5,37,53,337.8833
51,"W","02:15:27","05:37:53",5,37,53,337.8833
44,"M","02:19:36","05:37:54",5,37,54,337.9
33,"W","02:23:17","05:37:54",5,37,54,337.9
48,"M","02:02:42","05:37:54",5,37,54,337.9
33,"M","02:21:08","05:37:54",5,37,54,337.9
23,"W","02:23:24","05:37:54",5,37,54,337.9
26,"W","02:25:02","05:37:55",5,37,55,337.9167
57,"M","02:22:09","05:37:56",5,37,56,337.9333
49,"M","02:20:43","05:37:56",5,37,56,337.9333
36,"M","02:19:11","05:37:58",5,37,58,337.9667
29,"W","02:17:46","05:37:58",5,37,58,337.9667
44,"M","02:18:33","05:37:58",5,37,58,337.9667
45,"W","02:11:59","05:37:59",5,37,59,337.9833
34,"W","02:22:58","05:37:59",5,37,59,337.9833
31,"W","02:26:19","05:37:59",5,37,59,337.9833
44,"M","02:22:25","05:37:59",5,37,59,337.9833
39,"W","02:28:58","05:38:00",5,38,0,338
53,"W","02:09:38","05:38:00",5,38,0,338
32,"W","02:25:35","05:38:00",5,38,0,338
28,"W","02:24:45","05:38:01",5,38,1,338.0167
42,"M","02:09:43","05:38:01",5,38,1,338.0167
46,"W","02:25:25","05:38:01",5,38,1,338.0167
59,"M","02:21:14","05:38:01",5,38,1,338.0167
30,"M","02:27:11","05:38:02",5,38,2,338.0333
44,"W","02:20:41","05:38:02",5,38,2,338.0333
55,"M","02:13:07","05:38:03",5,38,3,338.05
48,"M","02:23:26","05:38:03",5,38,3,338.05
60,"M","02:21:27","05:38:06",5,38,6,338.1
37,"M","02:22:56","05:38:06",5,38,6,338.1
32,"W","02:22:14","05:38:07",5,38,7,338.1167
55,"M","02:08:45","05:38:08",5,38,8,338.1333
38,"M","02:16:39","05:38:08",5,38,8,338.1333
52,"M","02:13:41","05:38:08",5,38,8,338.1333
33,"W","02:12:29","05:38:09",5,38,9,338.15
54,"M","02:18:12","05:38:09",5,38,9,338.15
33,"W","02:08:38","05:38:10",5,38,10,338.1667
57,"M","02:43:13","05:38:10",5,38,10,338.1667
40,"W","02:27:08","05:38:11",5,38,11,338.1833
41,"M","02:28:50","05:38:11",5,38,11,338.1833
40,"M","02:21:29","05:38:12",5,38,12,338.2
50,"M","02:24:15","05:38:12",5,38,12,338.2
24,"W","02:28:51","05:38:12",5,38,12,338.2
71,"M","02:18:34","05:38:13",5,38,13,338.2167
48,"M","02:23:18","05:38:13",5,38,13,338.2167
38,"M","02:20:59","05:38:14",5,38,14,338.2333
59,"M","02:20:22","05:38:15",5,38,15,338.25
48,"W","02:18:58","05:38:16",5,38,16,338.2667
49,"M","02:12:10","05:38:16",5,38,16,338.2667
25,"M","02:20:35","05:38:16",5,38,16,338.2667
37,"W","02:22:29","05:38:16",5,38,16,338.2667
64,"W","02:21:15","05:38:17",5,38,17,338.2833
40,"M","02:14:29","05:38:18",5,38,18,338.3
37,"W","02:27:28","05:38:18",5,38,18,338.3
46,"M","02:13:07","05:38:18",5,38,18,338.3
29,"W","02:14:27","05:38:19",5,38,19,338.3167
38,"W","02:22:38","05:38:19",5,38,19,338.3167
53,"M","02:27:54","05:38:19",5,38,19,338.3167
49,"W","02:27:56","05:38:20",5,38,20,338.3333
45,"M","02:11:35","05:38:21",5,38,21,338.35
31,"W","02:16:56","05:38:21",5,38,21,338.35
58,"M","02:10:34","05:38:21",5,38,21,338.35
31,"W","02:23:49","05:38:21",5,38,21,338.35
43,"W","02:20:55","05:38:22",5,38,22,338.3667
49,"W","02:19:29","05:38:22",5,38,22,338.3667
64,"M","02:17:06","05:38:22",5,38,22,338.3667
38,"W","02:17:42","05:38:23",5,38,23,338.3833
32,"W","02:33:06","05:38:23",5,38,23,338.3833
46,"W","02:15:36","05:38:23",5,38,23,338.3833
25,"M","02:13:10","05:38:24",5,38,24,338.4
47,"M","02:23:38","05:38:24",5,38,24,338.4
51,"M","02:16:36","05:38:24",5,38,24,338.4
41,"M","02:01:58","05:38:25",5,38,25,338.4167
41,"M","02:14:28","05:38:26",5,38,26,338.4333
31,"M","02:15:34","05:38:26",5,38,26,338.4333
53,"M","02:24:08","05:38:26",5,38,26,338.4333
47,"W","02:19:33","05:38:27",5,38,27,338.45
33,"W","02:11:09","05:38:27",5,38,27,338.45
48,"W","02:17:57","05:38:28",5,38,28,338.4667
55,"M","02:32:03","05:38:28",5,38,28,338.4667
27,"W","02:28:37","05:38:29",5,38,29,338.4833
47,"W","02:30:04","05:38:30",5,38,30,338.5
45,"W","02:25:23","05:38:30",5,38,30,338.5
27,"W","02:28:20","05:38:31",5,38,31,338.5167
35,"M","02:21:55","05:38:31",5,38,31,338.5167
45,"M","02:21:42","05:38:31",5,38,31,338.5167
53,"W","02:17:41","05:38:32",5,38,32,338.5333
51,"W","02:22:25","05:38:32",5,38,32,338.5333
29,"W","02:20:15","05:38:33",5,38,33,338.55
35,"W","02:39:24","05:38:33",5,38,33,338.55
22,"W","02:09:13","05:38:34",5,38,34,338.5667
55,"M","02:12:16","05:38:34",5,38,34,338.5667
27,"W","02:13:52","05:38:34",5,38,34,338.5667
30,"W","02:28:17","05:38:34",5,38,34,338.5667
46,"M","02:29:13","05:38:35",5,38,35,338.5833
44,"W","02:19:05","05:38:35",5,38,35,338.5833
27,"W","02:19:52","05:38:36",5,38,36,338.6
49,"W","02:27:34","05:38:36",5,38,36,338.6
35,"M","02:06:14","05:38:36",5,38,36,338.6
42,"M","02:27:41","05:38:36",5,38,36,338.6
35,"M","02:13:17","05:38:37",5,38,37,338.6167
47,"W","02:22:32","05:38:37",5,38,37,338.6167
44,"M","02:11:29","05:38:37",5,38,37,338.6167
46,"M","02:21:31","05:38:38",5,38,38,338.6333
24,"M","02:27:22","05:38:38",5,38,38,338.6333
69,"M","02:13:34","05:38:38",5,38,38,338.6333
55,"M","02:19:12","05:38:39",5,38,39,338.65
38,"W","02:27:44","05:38:39",5,38,39,338.65
40,"W","02:14:58","05:38:41",5,38,41,338.6833
44,"M","02:19:18","05:38:41",5,38,41,338.6833
49,"W","02:23:47","05:38:42",5,38,42,338.7
48,"W","02:24:20","05:38:42",5,38,42,338.7
41,"W","02:18:21","05:38:42",5,38,42,338.7
24,"M","02:13:45","05:38:42",5,38,42,338.7
44,"M","02:21:37","05:38:43",5,38,43,338.7167
50,"W","02:28:16","05:38:43",5,38,43,338.7167
43,"M","02:21:07","05:38:43",5,38,43,338.7167
51,"M","02:27:00","05:38:44",5,38,44,338.7333
33,"W","02:16:24","05:38:44",5,38,44,338.7333
46,"M","02:15:29","05:38:45",5,38,45,338.75
57,"M","02:25:58","05:38:45",5,38,45,338.75
26,"W","02:25:36","05:38:45",5,38,45,338.75
27,"M","02:29:07","05:38:46",5,38,46,338.7667
37,"M","02:22:44","05:38:46",5,38,46,338.7667
47,"W","02:20:03","05:38:46",5,38,46,338.7667
31,"W","02:33:59","05:38:47",5,38,47,338.7833
52,"W","02:18:05","05:38:47",5,38,47,338.7833
44,"W","02:21:47","05:38:48",5,38,48,338.8
27,"M","02:07:49","05:38:48",5,38,48,338.8
37,"M","02:30:35","05:38:48",5,38,48,338.8
58,"M","02:15:14","05:38:50",5,38,50,338.8333
35,"M","02:19:32","05:38:50",5,38,50,338.8333
54,"M","02:23:30","05:38:50",5,38,50,338.8333
38,"W","02:15:20","05:38:51",5,38,51,338.85
38,"W","02:34:20","05:38:51",5,38,51,338.85
28,"W","02:25:52","05:38:51",5,38,51,338.85
25,"M","02:05:03","05:38:52",5,38,52,338.8667
51,"M","02:29:11","05:38:52",5,38,52,338.8667
30,"W","02:28:18","05:38:52",5,38,52,338.8667
47,"M","02:20:48","05:38:53",5,38,53,338.8833
33,"M","02:22:10","05:38:54",5,38,54,338.9
44,"W","02:28:04","05:38:54",5,38,54,338.9
44,"M","02:13:35","05:38:54",5,38,54,338.9
24,"M","02:19:40","05:38:55",5,38,55,338.9167
46,"W","02:14:45","05:38:55",5,38,55,338.9167
